26 201 203 543 512.262 127.201 "D1 203..201km smer Praha"
15 196 201 2118 5013.12 126.747 "D1 201..196km smer Praha"
16 196 201 3035 7144.42 127.442 "D1 201..196km smer Praha"
17 196 201 3202 7569.9 126.897 "D1 201..196km smer Praha"
18 196 201 2699 6442.57 125.68 "D1 201..196km smer Praha"
19 196 201 2024 4795.23 126.626 "D1 201..196km smer Praha"
20 196 201 1478 3503.59 126.556 "D1 201..196km smer Praha"
21 196 201 527 1265.33 124.947 "D1 201..196km smer Praha"
22 196 201 725 1717.95 126.604 "D1 201..196km smer Praha"
23 196 201 721 1704.02 126.935 "D1 201..196km smer Praha"
24 196 201 582 1369.36 127.505 "D1 201..196km smer Praha"
25 196 201 342 807.984 126.983 "D1 201..196km smer Praha"
26 196 201 502 1183.18 127.284 "D1 201..196km smer Praha"
15 194 196 2910 2746.15 127.16 "D1 196..194km smer Praha"
16 194 196 3927 3722.62 126.588 "D1 196..194km smer Praha"
17 194 196 4138 3918.74 126.714 "D1 196..194km smer Praha"
18 194 196 3342 3151.42 127.257 "D1 196..194km smer Praha"
19 194 196 2477 2339.75 127.039 "D1 196..194km smer Praha"
20 194 196 1762 1664.64 127.019 "D1 196..194km smer Praha"
21 194 196 716 684.382 125.544 "D1 196..194km smer Praha"
22 194 196 1009 958.353 126.342 "D1 196..194km smer Praha"
23 194 196 899 852.068 126.61 "D1 196..194km smer Praha"
24 194 196 570 549.114 124.564 "D1 196..194km smer Praha"
25 194 196 319 301.922 126.788 "D1 196..194km smer Praha"
26 194 196 453 435.123 124.93 "D1 196..194km smer Praha"
15 190 194 3516 6663.51 126.636 "D1 194..190km smer Praha"
16 190 194 4636 8762.09 126.983 "D1 194..190km smer Praha"
17 190 194 4815 9108.79 126.866 "D1 194..190km smer Praha"
18 190 194 3817 7216.87 126.936 "D1 194..190km smer Praha"
19 190 194 2838 5401.14 126.107 "D1 194..190km smer Praha"
20 190 194 1994 3780.23 126.595 "D1 194..190km smer Praha"
21 190 194 887 1690.55 125.924 "D1 194..190km smer Praha"
22 190 194 1226 2316.56 127.016 "D1 194..190km smer Praha"
23 190 194 1076 2041.05 126.523 "D1 194..190km smer Praha"
24 190 194 535 1004.19 127.864 "D1 194..190km smer Praha"
25 190 194 282 530.387 127.605 "D1 194..190km smer Praha"
26 190 194 379 718.538 126.59 "D1 194..190km smer Praha"
15 182 190 3678 15086.6 117.021 "D1 190..182km smer Praha"
16 182 190 5068 20888.6 116.458 "D1 190..182km smer Praha"
17 182 190 5318 21867.9 116.73 "D1 190..182km smer Praha"
18 182 190 4194 17395.2 115.728 "D1 190..182km smer Praha"
19 182 190 3105 12794.5 116.488 "D1 190..182km smer Praha"
20 182 190 2145 8812.06 116.84 "D1 190..182km smer Praha"
21 182 190 1065 4411.12 115.889 "D1 190..182km smer Praha"
22 182 190 1332 5485.78 116.549 "D1 190..182km smer Praha"
23 182 190 1186 4896.2 116.27 "D1 190..182km smer Praha"
24 182 190 506 2107.62 115.239 "D1 190..182km smer Praha"
25 182 190 228 933.458 117.242 "D1 190..182km smer Praha"
26 182 190 279 1156.8 115.768 "D1 190..182km smer Praha"
15 178 182 2953 5583.39 126.934 "D1 182..178km smer Praha"
16 178 182 4251 8066.14 126.484 "D1 182..178km smer Praha"
17 178 182 4491 8528.07 126.387 "D1 182..178km smer Praha"
18 178 182 3579 6775.58 126.773 "D1 182..178km smer Praha"
19 178 182 2641 4984.34 127.166 "D1 182..178km smer Praha"
20 178 182 1855 3523.19 126.363 "D1 182..178km smer Praha"
21 178 182 949 1785.49 127.561 "D1 182..178km smer Praha"
22 178 182 1077 2027.59 127.481 "D1 182..178km smer Praha"
23 178 182 993 1894.57 125.791 "D1 182..178km smer Praha"
24 178 182 506 963.219 126.077 "D1 182..178km smer Praha"
25 178 182 234 442.855 126.814 "D1 182..178km smer Praha"
26 178 182 276 534.751 123.871 "D1 182..178km smer Praha"
15 168 178 2120 10004.2 127.146 "D1 178..168km smer Praha"
16 168 178 3376 15982.5 126.739 "D1 178..168km smer Praha"
17 168 178 3624 17230.5 126.195 "D1 178..168km smer Praha"
18 168 178 3001 14185.7 126.93 "D1 178..168km smer Praha"
19 168 178 2231 10500.2 127.484 "D1 178..168km smer Praha"
20 168 178 1577 7501.5 126.135 "D1 178..168km smer Praha"
21 168 178 820 3858.42 127.513 "D1 178..168km smer Praha"
22 168 178 854 4019.95 127.464 "D1 178..168km smer Praha"
23 168 178 804 3827.89 126.022 "D1 178..168km smer Praha"
24 168 178 509 2402.28 127.129 "D1 178..168km smer Praha"
25 168 178 257 1215.71 126.84 "D1 178..168km smer Praha"
26 168 178 276 1303.57 127.036 "D1 178..168km smer Praha"
15 162 168 1496 4261.17 126.388 "D1 168..162km smer Praha"
16 162 168 2502 7064.51 127.499 "D1 168..162km smer Praha"
17 162 168 2761 7826.5 126.999 "D1 168..162km smer Praha"
18 162 168 2388 6750.74 127.346 "D1 168..162km smer Praha"
19 162 168 1798 5138.73 125.961 "D1 168..162km smer Praha"
20 162 168 1246 3517.39 127.526 "D1 168..162km smer Praha"
21 162 168 660 1875.6 126.68 "D1 168..162km smer Praha"
22 162 168 619 1746.52 127.591 "D1 168..162km smer Praha"
23 162 168 611 1735.13 126.768 "D1 168..162km smer Praha"
24 162 168 493 1415.81 125.356 "D1 168..162km smer Praha"
25 162 168 267 752.848 127.675 "D1 168..162km smer Praha"
26 162 168 269 773.699 125.165 "D1 168..162km smer Praha"
15 153 162 859 3669.62 126.405 "D1 162..153km smer Praha -- provoz 1 pruhem"
